tarih                     text 
04.01.2023     "ABDde 2017-2021 yıllarında çocukların esrar içeren gıda tüketme oranı 15 kat arttı ABDde 2017-2021 yıllarında, çocukların esrar içeren gıdalar tüketme oranının yaklaşık 15 kat arttığı tespit edildi. NPRnin haberine göre, uzmanlar, esrarın çoğu eyalette yasal hale gelmesinin ardından, çocukların bu maddeyi tüketimi üzerine inceleme yaptı. Bu bölüm, konuyla ilgili referans noktalarını içerir. Araştırmada, 2017de 5 yaş ve altındaki yaklaşık 200 çocuğun esrar içeren gıdalar tükettiği ve bu sayının 2021de 3 bin 50ye çıktığı ortaya konuldu. Uzmanlar, esrarın kurabiye, şeker ve çikolata gibi gıdalar ile çocuklara çekici gelen yiyecek ürünlerinde görüldüğüne dikkati çekti. 2017-2021 yıllarında gıdalar yoluyla esrar tükettiği tespit edilen çocuk sayısının yaklaşık 7 bini bulduğu, bu tüketimlerin hiçbirinin ölümle sonuçlanmadığı ancak çocukların yüzde 8inin yoğun bakıma alındığı aktarıldı. Esrar tüketimi nedeniyle hastalanan çocuklarda kusma, çarpıntı, depresyon ve koma gibi belirtilerin görüldüğü kaydedildi. Esrar içeren gıdalara erişimin yüzde 90 oranında evlerde gerçekleştiği sonucuna varılırken uzmanlar, bu ürünlerin çocukların ulaşamayacağı alanlarda muhafaza edilmesini tavsiye etti. Çalışmanın başladığı 2017de ABDnin 9 eyaletinde esrar yasalken Mayıs 2020de bu sayı 18e yükselmişti. Araştırmanın sonuçları, The Journal of Pediatrics dergisinde yayımlandı."

04.01.2023        "Yunanistanda grip alarmı: Haftalık vaka sayısı 350 bine yükselebilir Atina-Pire Devlet Hastaneleri Doktorları Birliği (EİNAP) Başkanı Matina Pagoni, ocak ve şubat aylarında grip vakalarının en yüksek seviyesine ulaşacağını belirterek grip aşısının hastalığa yakalanma riskini büyük oranda düşürdüğünü söyledi. Girit Üniversitesi Tıp Fakültesi Göğüs Hastalıkları uzmanı Prof. Dr. Nikos Canakis de yaptığı açıklamada, grip vakalarındaki önemli artışa dikkat çekerek ülkedeki hastanelerde baskının artacağına işaret etti.Haftalık vaka sayısının 350 bine ulaşabileceği değerlendirmesinde bulunan Canakis, Paniğe gerek yok. Sağlık sistemi daha kötüsünü de görmüştü dedi.Ülke genelinde yaşanan ilaç sıkıntısına da değinen Canakis, kendisinin çalıştığı İraklio Hastanesinde tek eksikliğin enjekte edilebilir formda parasetamol olduğunu kaydederek uygun bir yönetim şekliyle bu sorunun üstesinden gelinebileceğini savundu.Yunanistan Sağlık Bakanı Plevris, ilaç sıkıntısıyla ilgili ABye mektup göndermiş, mektupta, son zamanlarda belirli ilaçların yeterliliği sorunu AB genelinde sürekli olarak artmaktadır. Bu sorunu ülkeler tek başlarına çözmeye çalışıyor. Ancak AB genelinde merkezi politikaların bulunması şart ifadeleri kullanılmıştı."

04.01.2023        "Rus kadınları doğum yapmak için Arjantine gidiyor Birleşik Krallıkın önde gelen gazetelerinden Guardian, Rusya - Ukrayna savaşıyla Arjantinde doğum turizmi patlaması yaşandığını yazdı. Haberde, Arjantinin Ruslardan vize talep etmemesinin büyük kolaylık sağladığı ve birçok kadının doğum yapmak için ülkeye taşındığı belirtildi. Arjantinin başkenti Buenos Airesteki Rusya Büyükelçiliğinden Georgi Polin, 2022de Rusyadan ülkeye taşınan kişi sayısının 2 bin 500 civarında olduğunu söyledi. Büyükelçiliğin direktörü, bu kişilerin çoğunun doğum yapmak için Arjantine giden kadınlardan oluştuğunu belirtirken, söz konusu rakamın 2023te 10 bine çıkabileceğini ifade etti. Öte yandan doğum yapmak amacıyla ülkeye taşınan kişi sayısı tam olarak bilinmiyor. Bu bölüm, konuyla ilgili referans noktalarını içerir. Rusya Devlet Başkanı Vladimir Putinin 24 Şubatta verdiği askeri operasyon emriyle başlayan savaşın ardından Moskovadan Buenos Airese taşındığını ve aralıkta doğum yaptığını söyleyen Çerepovitskaya, Gerçekten çılgıncaydı. Hamile olan en az 8 Rus kadın önümde sırada bekliyordu dedi. Arjantin pasaportunun çocuğu için birçok kapıyı açacağını düşündüğünü söyleyen Çerepovitskaya, savaş başladıktan kısa süre sonra eşiyle ülkeyi terk ettiklerini belirtti. Doğum turizmi hizmeti veren Eva Clinic ajansının kurucusu Eva Pekurova, Buenos Airese büyük bir ilgi olduğunu ifade etti. Pekurova, Arjantin pasaportu alan kişilerin Avrupa Birliği ülkeleriyle Birleşik Krallık ve Japonya da dahil 171 ülkeye kısa süreli giriş-çıkış yapabilme şansı kazandığını söyledi. Savaştan önce ABDnin Florida eyaletindeki Miami şehri odaklı çalıştıklarını belirten Pekurova, pandeminin ve ABDnin sınırlarını Ruslara kapatmasının etkisiyle şimdiki yeni hedeflerinin Arjantin olduğunu ifade etti. Kendisinin de Buenos Aireste doğum yaptığını söyleyen Pekurova, Rusyadaki mevcut durumda herkes farklı seçenekler peşinde. Çocuğuma Arjantin pasaportu vererek onun özgür olmasını sağlıyorum dedi. Pekurova, Putinin eylülde seferberlik ilan etmesinin de talebi artıran etkenlerden biri olduğuna dikkat çekti. Baby.RuArgentina adlı doğum turizmi ajansının kurucusu Kirill Makoviv ise Mayıs 2023e kadar tüm rezervasyonlar dolu. Bir de bekleme listesi oluşturduk dedi. Makoviv, Savaşın başından bu yana talep fırladı. Hastanelerde bile Rusça reklamlar görüyorsunuz ifadelerini kullandı. Guardianın aktardığına göre doğum turizmi kapsamında Arjantine gitmek isteyen Rus yurttaşlar seyahat belgeleri, konaklama işlemleri ve hastane randevuları gibi hizmetler için ajanslara 1000 ila 8 bin sterlin para ödüyor."

04.01.2023      "Kanada’da konut fiyatlarındaki artış nedeniyle yabancılara satış yasaklandı Kanada’da yabancılara konut satışı iki yıllığına yasaklandı. Yasak, ülkede erişilmesi gittikçe zorlaşan konutlar üzerindeki talep baskısını azaltmayı hedefliyor. Bu yaz Kanada’da medyan (ortanca) konut fiyatları 777 bin Kanada Doları’na (10,6 milyon TL) yükseldi.Öte yandan bu yasağın konut piyasasını rahatlatacağına şüpheyle yaklaştıkları için kararı eleştirenler de var. Ontario ve Biritish Columbia bölgelerinde Kanadalı olmayan kişiler, evlerin yüzde 6’sının sahibi. Ulusal istatistikler, ev fiyatlarının en yüksek olduğu bölgelerin bu ikisi olduğunu gösteriyor. 1 Ocak’tan itibaren Kanada’da ev alabilmek için vatandaş veya süresiz oturum izni sahibi olmak gerekecek. Yasak yürürlüğe girmeden önce hükümet, geçici çalışma vizesi sahipleri, sığınma başvurucuları ve 5 yıldan uzun süredir ülkede bulunan öğrencilere istisna tanıdı. Federal İskan Bakanı Ahmed Hussen, hedeflerinin alıcıların evlere birer meta olarak bakmasının önüne geçip konutların insanların yaşadığı ve aile kurduğu yerler olarak görülmesini sağlamak olduğunu açıkladı. Ülkedeki ev fiyatları 2022’deki zirvesinden biraz gerilese de mevcut fiyatlar 2013’teki seviyesinin yüzde 48 üzerinde. Kanadalıların gelirleriyse bu süreçte aynı oranda artmadı. En güncel veriler, vergi sonrası ortanca gelirin 2015-2020 arasında yüzde 9,8 arttığını gösteriyor. Statista verilerine göre ülkede ev almak ABD ve İngiltere’den daha zor. Yeni Zelanda da 2018’de benzer bir yasak kararı almıştı. Fakat yasaktan bu yana konut fiyatları enflasyondan daha hızlı artmaya devam etti. Bazı ülkeler de toptan bir yasak uygulamak yerine, belli bölgelerden ev almayı yasaklamak veya yabancılara ek vergi getirmek gibi önlemler aldı. Kimi ülkelerse yatırımcı çekmek için belli fiyatların üzerinde ev alanlara vatandaşlık veya süresiz oturum izni veriyor."

31.12.2022     "Dünyanın Merkezi Kırşehir mi? Gerçek Taraflar Dünyanın yüzeyindeki bütün karaların 2 boyutlu bir haritasını alıp, onları ufak karelere bölüp, bu karelerin hepsine ortalamada en eşit uzaklıkta olan (yani her noktaya mesafesi ortalamada en düşük olan) coğrafi noktayı belirleyecek olursanız, yaygın olarak kullanılan Avrupa-merkezli haritayı kullanıp kullanmadığınıza ve tam olarak hangi coğrafi yapıları kara parçası olarak belirlediğinize bağlı olarak Kırşehir, Ankara veya Çoruma denk gelen bir nokta elde edebilirsiniz. Buna Dünyanın coğrafi merkezi denir. Sahte Taraflar Dünya bir küre olduğu için, merkezi yüzeyinde değil, çekirdeğindedir; Dünyanın yüzeyinin bir merkezi yoktur. Ancak yazıda göreceğimiz yöntemlerle Dünyanın coğrafi merkezini hesaplayacak olsaydınız bile bunun hiçbir özel tarafı olmazdı. Aslına bakılırsa bu, sıradan bir geometrik oyundan fazlası değildir; zira Ayrıca Dünyanın 3 boyutlu bir küre olması nedeniyle, 2 boyutlu haritanızın sınırlarını ve yönelimini/oryantasyonunu değiştirerek istediğiniz herhangi bir diğer noktayı coğrafi merkez olarak belirleyebilirsiniz (sadece Avrupa-merkezli Dünya haritalarında, yaygın olarak kabul edilen kara parçalarını hesaba katarsanız Türkiye coğrafi merkez olacaktır). Bu nedenle daha ziyade kapalı olmayan şekillerin, mesela sadece Türkiyenin coğrafi merkezi veya sadece ABDnin coğrafi merkezi biraz daha anlamlıdır ve belki o bölgedeki turizmin yeşermesine yardımcı olabilir. Son olarak, yüzeydeki karaların konumları her yıl birkaç santimetre değiştiği için, bu karaların coğrafi merkezi de zamanla değiştiği unutulmamalıdır.
Bilgiler Dünyanın Yüzeyinin Merkezi Yoktur! coğrafi merkez, bilimsel bir terim olarak görülmez. Ancak spesifik bir harita kullanarak, spesifik bir bölgenin coğrafi merkezini hesaplamayı deneyebilirsiniz. Bu şekilde bir merkez elde etmeniz mümkündür; fakat bu sözde-merkezin hiçbir anlamı olmayacaktır."

01.01.2023       "Bazı Yeni Evli Çiftler Sosyal Medyada Neden Bu Kadar Çok Gösteriş Düşkünü Oluyor? Sorunun Cevabı Sosyal Psikolojide Olabilir! Bilmem farkında mısınız ama sosyal medya yaygınlaştıkça bebiş ve kociş temalı çiftler türedi. Evli olmadan önce de ilginç paylaşımlarda bulunan bu çiftler, evlenince büyük bir başarıya ulaştıklarını düşünerek sosyal medyada daha da ön planda olmak istiyorlar. Tanımasak da profillerine bakarak hayatları hakkında çok fazla bilgiye sahip olabildiğimiz bu çiftlerin gösteriş merakının nedenini sosyal psikolojiyle açıklamaya çalışacağız. Bu gibi çiftlere baktığınızda mutlu olduklarını -abartılı bir şekilde- göstermeye çalıştıklarını, herkese bunu kanıtlama ihtiyacı içerisinde olduklarını fark edersiniz. Bu çiftler pahalı bir markadan yaptıkları alışverişi ya da gittikleri lüks bir mekanı göstermezse rahatsız olma eğilimindedirler. Abartılı yemek sunumları yapıp serpme kahvaltıcıları gezmeye bayılırlar. Nerede görseniz tanırsınız onları. Peki bu gibi çiftler özellikle sosyal medyada neden hep aynı tip paylaşımları yaparlar? Bu durumun yaşanmasının nedenlerinden biri, sosyal öğrenme yoluyla öğrendiğimiz toplumsal cinsiyet rollerimiz olabilir. Albert Banduraya göre sosyal öğrenme bizim başkalarından görüp sonra tekrarlayarak edindiğimiz davranışlarımızdır. Yani biz başkalarını gözlemleriz ve onlarda gördüğümüz davranışları taklit ederiz. Bunun cinsiyet rolleri ile ilişkisine gelirsek eğer; doğduğumuz ve içinde yetiştiğimiz bir kültür var. Büyürken; bu kültürün, toplumun değerlerini toplumun diğer üyelerini gözlemleyerek, taklit ederek doğrunun o olduğunu zannederek öğreniriz. Peki öğrendiğimiz bu toplumsal cinsiyet rolleri neler? Toplumsal cinsiyet rolleri teorisine göre erkeğe yüklenen bazı roller var (evi geçindirmek gibi) ve kadına da yüklenen başka roller var (anne olmak, çocuk bakmak). Kadınların -geç de olsa- iş yaşamına girdiğini ve bu rollerin bir nebze de olsa kırıldığını düşünebilirsiniz fakat yapılan araştırmalarda kadınların hala çoğu zaman kadınlarla özdeşleştirilen hemşirelik gibi bölümleri/meslekleri tercih ettiği görülüyor. Yani roller değişmedi fakat yeni bir boyuta evrildi. Eskiden kadınlar ev hanımlığı yapar, çocuklarına bakarken kocaları tüm gün dışarıda çalışırdı. Yani kadın, evdeki her şeyle ilgilenirken görünmez bir koca vardı. Şimdi de sosyal medyada, böyle bir hayatı benimseyen bazı kadınlar TikTok, Instagram gibi platformları çok aktif kullanırken, çocukları ile birlikte paylaşımlar yaparken kocaları yine görünmez bir kimliğe bürünmüş durumda. Öğrenmelerimizin bir kısmını da sosyal medyada ediniyoruz. Sosyal medya platformlarının gelişmesiyle birlikte fiziksel bir toplum ve kültürden ziyade artık davranışlarımızı belirleyen yeni ve daha etkili bir topluluk var. Örneğin Marmara Üniversitesi İletişim Fakültesinde yapılan bu araştırmaya göre estetik operasyon geçirme işleminin sosyal medyayla birlikte nasıl yaygınlaştığından bahsedilmiş. Bu araştırmaya göre sosyal medya yaygınlaştıkça plastik cerrahlar ve estetisyenler daha ulaşılabilir hale gelmiş. Ayrıca bireyler sosyal medya ile beraber estetiği bir ihtiyaç gibi hissetmeye başlamışlar. Tıpkı plastik cerrahinin yaygınlaşması, toplumun her kesimi tarafından ulaşılabilir olması ve bir ihtiyaç olarak hissedilmesi gibi bebiş ve kociş temalı bu çiftlerin hayatları da birtakım genç evliler tarafından bir ihtiyaç olarak hissediliyor olabilir. Olması gereken o diye düşünülüyor olabilir. Gottmanın uzun ve mutlu bir evlilik sürdüren üç çift tipinden bahsettiği teorisi, söz konusu çiftleri anlatıyor olabilir. Gottmana göre; tutkulu çiftler, onaylayan çiftler ve çatışmadan kaçınan çiftler olmak üzere üç tip evli çift bulunur. Yazımızla ilgili olması itibarıyla çatışmadan kaçınan çiftten bahsedelim. Bu evli çiftler, problemleri hakkında konuşmaktan kaçınarak sorunu çözmeye çalışırlar. Birbirlerine olan ihtiyaçlarını itiraf edemezler. Evliliğin güçlü yönlerine odaklanarak çatışmaları sonlandırmaya çalışırlar. Lüks hayata düşkünlükleriyle bilinen genç evli çiftlerimize geri dönersek, onlar çoğu zaman abartılı bir şekilde sunum yaparlar. Yaptıkları bu sunumu herkesin görmesi ve duyması için de ellerinden geleni yaparlar. Çünkü evliliklerinin güçlü yanı bu ve sosyal medyada kanıtlamaya çalıştıkları o hayatları olabilir."

01.01.2023    "Twitter, genel merkez kirasını ödemediği için dava edildi.Elon Musk’ın 44 milyar dolara satın aldığı Twitter platformu için bu sefer gerçekten ilginç bir haber gündemde. Ortaya çıkan detaylara göre Twitter’ın genel merkezinin bulunduğu binanın sahibi California Property Trust, şirkete yaklaşık 136 bin dolarlık kirayı ödemediği için dava açıyor. İddiaya göre ofisin sahibi 16 Aralık’ta Twitter’a ödeme almazsa kira sözleşmesinin temerrüde düşeceğini bildirdi ancak şirket buna uymadı. Maliyetleri azaltmak adına küresel ofislerinin kira ödemelerini de uzunca bir süre durduran şirket, açılan dava kapsamında ciddi bir tazminat ödemek durumunda kalabilir."

13.12.2022   "Nükleer füzyon enerjisi konusunda ABDde tarihi başarı ABDli bilim insanları, nükleer füzyonu gerçekleştirme yarışında büyük bir gelişme kaydedildiğini duyurdu. Sınırsız bir temiz enerji kaynağı potansiyelinden dolayı fizikçiler onlarca yıldır nükleer füzyonu yeniden yaratacak teknoloji arayışında. Salı günü araştırmacılar büyük bir engeli aştıklarını ve bir füzyon deneyinde, işlem için gereken enerjiden daha fazlasını üretmeyi başardıklarını doğruladılar. Ancak uzmanlar, füzyonun konutlara enerji sağlamada kullanılması için daha gidilecek çok yol olduğunu söylüyor. Deney, Californiadaki Lawrence Livermore Ulusal Laboratuarında (LLNL) bulunan Ulusal Ateşleme Tesisinde gerçekleştirildi. LLNL direktörü Dr. Kim Budil deney sonucunu, Bu tarihi bir başarı... Geçtiğimiz 60 yıl boyunca binlerce insan bu çabaya katkıda bulundu ve bu aşamaya gelmek gerçek bir vizyon gerektirdi dedi. Enerji üretiminde nükleer füzyon önemli bir amaç olarak tanımlanıyor. Güneş ve diğer yıldızların  enerji kaynağını nükleer füzyon reaksiyonları oluşturuyor. Bu işlem, iki hafif atom çekirdeğinin birleşmeye zorlanması ve daha ağır bir çekirdek oluşturmasıyla meydana geliyor. Nükleer füzyon, ağır atomların parçalandığı nükleer fisyonun tam tersi. Bugün nükleer enerji santrallerinde fisyon teknolojisi kullanılıyor. Ama bu işlem sonucunda çok fazla atık ortaya çıkıyor ve bunlar uzun süre radyasyon yayıyor. Bu atıklar tehlikeli ve güvenli bir şekilde depolanmaları gerekiyor. Nükleer füzyon ise çok daha fazla enerji ürettiği gibi, çok daha az miktarda ve kısa ömürlü radyoaktif atık üretiyor. Ayrıca bu işlem sırasında sera gazı salımı olmadığı için iklim değişikliği açısından zarar oluşturmuyor. Ancak füzyonda elementleri bir arada tutmak için çok büyük miktarlarda sıcaklık ve basınç gerekiyor. Şimdiye kadar hiçbir deney, bu işlem için harcanan miktardan daha fazla enerji üretmeyi başaramadı. İşlem nasıl gerçekleşiyor? Californiadaki Ulusal Ateşleme Tesisi 3.5 milyar dolarlık bir deney. Karabiber tanesi büyüklüğündeki bir kapsülün içine çok az miktarda hidrojen konuluyor. Hidrojen yakıtını ısıtmak ve sıkıştırmak için 192 ışınlı güçlü bir lazer kullanılıyor. Lazer o kadar güçlü ki kapsülü, Güneşin merkezinden daha sıcak hale gelecek şekilde 100 milyon santigrat dereceye kadar ısıtabiliyor ve Dünya atmosferinin 100 milyar katından daha fazla sıkıştırabiliyor. Bu kuvvetler altında kapsül patlamaya başlıyor ve hidrojen atomlarını birleşmeye zorluyor ve bu süreçte enerji açığa çıkıyor. Fusion Energy Insightsın CEOsu Dr. Melanie Windridge, Füzyon, Güneşin parlamasına neyin neden olduğunu ilk anladıklarından beri bilim insanlarını heyecanlandırıyor. Bugün elde edilen bu sonuçlar bizi gerçekten de teknolojinin ticari amaçlı kullanımına giden yola sokuyor dedi. Londradaki Imperial College Üniversitesinden plazma fiziği profesörü Jeremy P. Chittenden de bunu gerçek bir atılım anı ve uzun zamandır aranan hedefe gerçekten ulaşılabileceğinin kanıtı olarak nitelendirdi. Oxford Üniversitesi Fizik Profesörü Gianluca Gregori ise Bugün elde edilen başarı ABD, İngiltere ve dünyanın dört bir yanındaki çok sayıda bilim insanının çalışmalarına dayanıyor. Ateşlemenin gerçekleştirilmesiyle birlikte sadece füzyon enerjisinin kilidi açılmakla kalmıyor, aynı zamanda yeni bir bilime de kapı aralanıyor dedi. LLNL direktörü Dr. Budil, füzyonun elektrik santrallerinde kullanılması için hala önemli engeller olduğunu, ama Ortak çaba ve yatırımla, temel teknolojiler üzerinde birkaç on yıl sürecek araştırmalarla bir enerji santrali inşa edebilecek konuma gelinebileceğini söyledi. Füzyonla enerji üretimi ne kadar yakın? Bu deneyde üretilen enerji miktarı çok az- sadece birkaç su ısıtıcısını kaynatmaya yetecek kadar. Ama işlemin temsil ettiği şey çok büyük. Füzyonla enerji üretiminin mümkün olduğu bir geleceğe bir adım daha yaklaşıldı. Ancak bunun gerçeğe dönüşmesi için daha gidilecek uzun bir yol var. Bu deney füzyon teknolojisinin işe yaradığını gösteriyor. Ama önce deneyin tekrarlanması, mükemmelleştirilmesi ve ürettiği enerji miktarının önemli ölçüde arttırılması gerekiyor. Bu deney milyarlarca dolara mal oldu; zira füzyon ucuz bir teknoloji değil. Ama temiz enerji kaynağı potansiyeli, bu zorlukların üstesinden gelmeyi teşvik edecektir."
